Date of Application,Legal Name,Trade Name 2,App NO,Registration Number,Type of PIBO,Application Status
2022-03-24T10:54:53,AMARTARA PVT LTD,AMARTARA PVT LTD,8,20220324088,Importer,Rejected
2022-03-24T14:39:28,TION ENTERPRISES PVT LTD,TION ENTERPRISES PVT LTD,11,202203240811,Importer,Rejected
2022-04-07T18:42:30,Shree Ram International,Shree Ram International,90,202204070890,Importer,Rejected
2022-04-19T16:33:15,PRATHAM INERNATIONAL,PRATHAM INERNATIONAL,233,2022041908233,Importer,Rejected
2022-04-01T15:51:58,N K EXIM,N K EXIM,43,202204010843,Importer,Rejected
2022-04-21T14:51:40,JDM PAPERS,JDM PAPERS,270,2022042108270,Importer,Rejected
2022-04-16T17:58:57,SHREE BALAJI INTERNATIONAL,SHREE BALAJI INTERNATIONAL,189,2022041608189,Importer,Rejected
2022-04-19T12:37:05,HARSHIV ENTERPRISES,HARSHIV ENTERPRISES,222,2022041908222,Importer,Rejected
2022-04-17T11:13:58,TAC OVERSEAS,TAC OVERSEAS,191,2022041708191,Importer,Rejected
2022-04-19T15:22:25,R P TRADERS,R P TRADERS,230,2022041908230,Importer,Rejected
2022-04-20T10:43:06,SHREE HARI TRADING CO,SHREE HARI TRADING CO,245,2022042008245,Importer,Rejected
2022-04-25T16:00:43,ANKUR PAPER MART,ANKUR PAPER MART,342,2022042508342,Importer,Rejected
2022-04-14T11:42:35,NITIN BOARD COMPANY,NITIN BOARD COMPANY,163,2022041408163,Importer,Rejected
2022-04-07T12:20:03,ABN GLOBAL EXIM,ABN GLOBAL EXIM,81,202204070881,Importer,Rejected
2022-04-07T16:25:28,New Age Traders,New Age Traders,86,202204070886,Importer,Rejected
2022-04-12T13:14:49,PRAGNYA INTERNATIONAL,PRAGNYA INTERNATIONAL,129,2022041208129,Importer,Rejected
2022-06-02T17:48:56,ARYA INTERNATIONAL,ARYA INTERNATIONAL,1279,20220602081279,Importer,Rejected
2022-04-17T12:30:37,Abro International,Abro International,192,2022041708192,Importer,Rejected
2022-04-11T18:43:35,Fotedar Engineering Services,Fotedar Engineering Services,119,2022041108119,Importer,Rejected
2022-04-11T22:27:52,Sachin Chemical Agency,Sachin Chemical Agency,121,2022041108121,Importer,Rejected
2022-04-12T16:33:39,UNITED TRADING COMPANY,UNITED TRADING COMPANY,136,2022041208136,Importer,Rejected
2022-04-12T19:48:17,SBBE ENTERPRISES PVT LTD,SBBE ENTERPRISES PVT LTD,141,2022041208141,Importer,Rejected
2022-04-13T12:46:40,ROYAL IMPEX,ROYAL IMPEX,150,2022041308150,Importer,Rejected
2022-04-13T14:00:03,DIVYA IMPEX,DIVYA IMPEX,151,2022041308151,Importer,Rejected
2022-04-15T17:11:27,STELLAR INDIA,STELLAR INDIA,185,2022041508185,Importer,Rejected
2022-04-13T22:21:53,ROYAL POLY INDIA,ROYAL POLY INDIA,156,2022041308156,Importer,Rejected
2022-04-15T12:39:06,Nitin Jain,Nitin Jain,176,2022041508176,Importer,Rejected
2022-04-14T17:47:32,Tree Universe,Tree Universe,165,2022041408165,Importer,Rejected
2022-04-15T14:25:36,SHRI HARI IMPEX,SHRI HARI IMPEX,179,2022041508179,Importer,Rejected
2022-04-17T16:48:56,S A ENTERPRISE,S A ENTERPRISE,194,2022041708194,Importer,Rejected
2022-04-16T17:33:57,A K TRADELINK,A K TRADELINK,188,2022041608188,Importer,Rejected
2022-04-17T12:58:58,R Mithanlal Overseas,R Mithanlal Overseas,193,2022041708193,Importer,Rejected
2022-04-21T13:10:29,MS POLYFILM,MS POLYFILM,267,2022042108267,Importer,Rejected
2022-04-19T13:28:49,BANSAL TRADING CO,BANSAL TRADING CO,226,2022041908226,Importer,Rejected
2022-04-18T16:22:47,NV OVERSEAS,NV OVERSEAS,208,2022041808208,Importer,Rejected
2022-04-18T17:56:00,NEW SAMAIRA GLOBAL,NEW SAMAIRA GLOBAL,214,2022041808214,Importer,Rejected
2022-04-18T15:12:20,SAI PAPERS,SAI PAPERS,205,2022041808205,Importer,Rejected
2022-04-18T19:52:35,ISHITA OVERSEAS,ISHITA OVERSEAS,216,2022041808216,Importer,Rejected
2022-04-19T13:20:39,KASHVI IMPEX,KASHVI IMPEX,224,2022041908224,Importer,Rejected
2022-04-19T17:48:21,AK ENTERPRISES,AK ENTERPRISES,236,2022041908236,Importer,Rejected
2022-04-19T15:54:59,LAXMI PLYWOOD CO,LAXMI PLYWOOD CO,231,2022041908231,Importer,Rejected
2022-04-19T18:31:07,SILVER STONE INDUSTRIES,SILVER STONE INDUSTRIES,238,2022041908238,Importer,Rejected
2022-04-19T18:26:40,A B IMPEX,A B IMPEX,237,2022041908237,Importer,Rejected
2022-04-21T12:36:19,NAVKAR IMPEX,NAVKAR IMPEX,264,2022042108264,Importer,Rejected
2022-04-21T13:23:03,TAPO DHANI INTERNATIONAL,TAPO DHANI INTERNATIONAL,268,2022042108268,Importer,Rejected
2022-04-21T15:08:18,SHREE CHANDA INTERNATIONAL,SHREE CHANDA INTERNATIONAL,272,2022042108272,Importer,Rejected
2022-06-07T09:58:01,SULOCHNA RETAIL MART PRIVATE LIMITED,SULOCHNA RETAIL MART PRIVATE LIMITED,269,2022060708269,Importer,Rejected
2022-04-23T13:37:11,SH ENTERPRISES,SH ENTERPRISES,319,2022042308319,Importer,Rejected
2022-04-21T18:40:13,GAURANGAIMPORTS,GAURANGAIMPORTS,281,2022042108281,Importer,Rejected
2022-04-22T11:57:37,ADITYA HARSH TRADING COMPANY,ADITYA HARSH TRADING COMPANY,288,2022042208288,Importer,Rejected
2022-04-22T13:15:03,VEER VARDHMAN TEXTILE MILLS LIMITED,VEER VARDHMAN TEXTILE MILLS LIMITED,290,2022042208290,Importer,Rejected
2022-04-22T16:49:13,RMM FOOD PRODUCTS,RMM FOOD PRODUCTS,301,2022042208301,Importer,Rejected
2022-08-03T13:49:15,CHETANYA EXPORTS CO,CHETANYA EXPORTS CO,3893,20220803083893,Importer,Rejected
2022-04-23T21:48:19,KALASH INTERNATIONAL,KALASH INTERNATIONAL,327,2022042308327,Importer,Rejected
2022-04-25T10:56:51,Himaliyaa Traders,Himaliyaa Traders,329,2022042508329,Importer,Rejected
2022-04-25T14:27:33,ROYAL SILK SPLENDOUR PVT LTD,ROYAL SILK SPLENDOUR PVT LTD,334,2022042508334,Importer,Rejected
2022-04-26T13:37:05,TONY SALES CORPORATION,TONY SALES CORPORATION,356,2022042608356,Importer,Rejected
2022-04-25T17:59:23,PLUS POINTS,PLUS POINTS,344,2022042508344,Importer,Rejected
2022-05-02T13:17:29,Zalani paper mart,Zalani paper mart,440,2022050208440,Importer,Rejected
2022-04-26T16:22:13,J D INDUSTRIES,J D INDUSTRIES,363,2022042608363,Importer,Rejected
2022-04-29T10:05:42,VEDICARE AYURVEDA PRIVATE LIMITED,VEDICARE AYURVEDA PRIVATE LIMITED,406,2022042908406,Importer,Rejected
2022-04-28T09:33:31,A V ENTERPRISES,A V ENTERPRISES,380,2022042808380,Importer,Rejected
2022-04-28T16:00:16,H P PACKAGING,H P PACKAGING,395,2022042808395,Importer,Rejected
2022-04-29T14:38:10,BANSAL POLYPLAST PRIVATE LIMITED,BANSAL POLYPLAST PRIVATE LIMITED,414,2022042908414,Importer,Rejected
2022-04-29T17:24:47,PERFECT PRODUCTS,PERFECT PRODUCTS,421,2022042908421,Importer,Rejected
2022-04-29T18:59:41,YASHVI TRADING,YASHVI TRADING,425,2022042908425,Importer,Rejected
2022-04-29T19:21:35,GA IMPEX,GA IMPEX,426,2022042908426,Importer,Rejected
2022-05-02T19:10:21,A B CORPORATION,A B CORPORATION,456,2022050208456,Importer,Rejected
2022-05-03T12:44:09,GLOBAL ENTERPRISES,GLOBAL ENTERPRISES,465,2022050308465,Importer,Rejected
2022-05-03T17:37:09,POLYFILMS ENTERPRISES,POLYFILMS ENTERPRISES,478,2022050308478,Importer,Rejected
2022-05-04T15:45:05,NEW SHRIYANSH ENTERPRISES,NEW SHRIYANSH ENTERPRISES,492,2022050408492,Importer,Rejected
2022-05-05T12:41:51,ABAD OVERSEAS PVT LTD,ABAD OVERSEAS PVT LTD,506,2022050508506,Importer,Rejected
2022-05-05T16:49:24,OSJS PRIVATE LIMITED,OSJS PRIVATE LIMITED,519,2022050508519,Importer,Rejected
2022-05-05T18:45:53,GLOBAL ENTERPRISE,GLOBAL ENTERPRISE,522,2022050508522,Importer,Rejected
2022-05-06T16:44:19,DEEPAK TRADERS,DEEPAK TRADERS,547,2022050608547,Importer,Rejected
2022-05-07T14:17:44,CHEMSIL INTERNATIONAL,CHEMSIL INTERNATIONAL,562,2022050708562,Importer,Rejected
2022-05-07T15:48:12,SUBHLAXMI INDUSTRIES,SUBHLAXMI INDUSTRIES,565,2022050708565,Importer,Rejected
2022-05-09T18:58:26,ALFA INSTRUMENTS,ALFA INSTRUMENTS,592,2022050908592,Importer,Rejected
2022-05-16T12:42:54,GTFC PRIVATE LIMITED,GTFC PRIVATE LIMITED,714,2022051608714,Importer,Rejected
2022-06-01T13:13:48,Syngene International Limited,Syngene International Limited,1179,20220601081179,Importer,Rejected
2022-05-11T10:28:55,A V ENTERPRISES,A V ENTERPRISES,615,2022051108615,Importer,Rejected
2022-05-11T14:10:46,K D OVERSEAS,K D OVERSEAS,629,2022051108629,Importer,Rejected
2022-05-11T16:28:56,Unique Poly Films Enterprise,Unique Poly Films Enterprise,643,2022051108643,Importer,Rejected
2022-05-12T19:06:20,Guru Kirpa International,Guru Kirpa International,668,2022051208668,Importer,Rejected
2022-05-11T22:56:45,OM BALAJI IMPEX,OM BALAJI IMPEX,647,2022051108647,Importer,Rejected
2022-05-12T17:44:44,HEENA TRADERS,HEENA TRADERS,666,2022051208666,Importer,Rejected
2022-06-08T15:43:22,KIRBY BUILDINGS SYSTEMS AND STRUCTURES INDIA PRIVATE LIMITED,KIRBY BUILDINGS SYSTEMS AND STRUCTURES INDIA PRIVATE LIMITED,1159,20220608081159,Importer,Rejected
2022-05-21T17:49:33,SENSETEK OPTICAL PRIVATE LIMITED,SENSETEK OPTICAL PRIVATE LIMITED,772,2022052108772,Importer,Rejected
2022-05-27T18:33:31,JOIN PACK MACHINES PRIVATE LIMITED,JOIN PACK MACHINES PRIVATE LIMITED,1036,20220527081036,Importer,Rejected
2022-05-23T14:21:31,SITREN LLP,SITREN LLP,783,2022052308783,Importer,Rejected
2022-05-25T13:02:58,Synokem Pharmaceuticals Limited,Synokem Pharmaceuticals Limited,929,2022052508929,Importer,Rejected
2022-06-23T15:37:49,YUTO PRINTING AND PACKAGING INDIA PVT LTD,YUTO PRINTING AND PACKAGING INDIA PVT LTD,1915,20220623081915,Importer,Rejected
2022-05-26T15:53:40,ABC Fruits,ABC Fruits,984,2022052608984,Importer,Rejected
2022-05-28T12:24:57,KALIWALA PLASTIC,KALIWALA PLASTIC,1043,20220528081043,Importer,Rejected
2022-05-30T17:33:57,BHAAGYA IMPEX,BHAAGYA IMPEX,1102,20220530081102,Importer,Rejected
2022-06-01T14:46:10,BALOCHISTAN TRADING CO.,BALOCHISTAN TRADING CO.,1198,20220601081198,Importer,Rejected
2022-06-09T12:21:00,Lotte Chemical India Private Limited,Lotte Chemical India Private Limited,1251,20220609081251,Importer,Rejected
2022-06-08T15:28:29,FLOWERBELL ONLINE SERVICES,FLOWERBELL ONLINE SERVICES,1277,20220608081277,Importer,Rejected
2022-06-03T12:59:37,DEVI SEA FOODS LIMITED,DEVI SEA FOODS LIMITED,1276,20220603081276,Importer,Rejected
2022-06-03T13:13:07,PARTH INTERNATIONAL,PARTH INTERNATIONAL,1303,20220603081303,Importer,Rejected
2022-08-18T18:17:59,ANUP ENTERPRISE,ANUP ENTERPRISE,4581,20220818084581,Importer,Rejected
2022-07-12T16:49:30,NISHA GUPTA,NISHA GUPTA,2674,20220712082674,Importer,Rejected
2022-06-08T23:09:28,R.G. MARKETING,R.G. MARKETING,1490,20220608081490,Importer,Rejected
2022-06-09T11:44:40,VIVA COSMETICS,VIVA COSMETICS,1496,20220609081496,Importer,Rejected
2022-06-14T13:53:07,SHREE SHYAM PRINT N PACK,SHREE SHYAM PRINT N PACK,1512,20220614081512,Importer,Rejected
2022-06-11T12:17:34,SHINDENGEN INDIA PRIVATE LIMITED,SHINDENGEN INDIA PRIVATE LIMITED,1561,20220611081561,Importer,Rejected
2022-06-14T17:19:14,WEEO TECHNOPLAST,WEEO TECHNOPLAST,1654,20220614081654,Importer,Rejected
2022-06-25T12:17:41,KANJ PRODUCTS PVT LTD,KANJ PRODUCTS PVT LTD,1970,20220625081970,Importer,Rejected
2022-06-15T22:10:09,GEM INTERNATIONAL,GEM INTERNATIONAL,1683,20220615081683,Importer,Rejected
2022-06-16T12:22:22,FRESH FOOD AGRO INDUSTRIES,FRESH FOOD AGRO INDUSTRIES,1698,20220616081698,Importer,Rejected
2022-06-17T09:01:21,PANEL OPTODISPLAY TECHNOLOGY PRIVATE LIMITED,PANEL OPTODISPLAY TECHNOLOGY PRIVATE LIMITED,1712,20220617081712,Importer,Rejected
2022-06-17T10:22:57,NAVA QUALITY FOODS PVT LTD,NAVA QUALITY FOODS PVT LTD,1717,20220617081717,Importer,Rejected
2022-06-17T11:12:24,ACE IMPEX,ACE IMPEX,1721,20220617081721,Importer,Rejected
2022-06-20T14:58:33,VISHAL SURGICAL EQUIPMENT COMPANY PRIVATE LIMITED,VISHAL SURGICAL EQUIPMENT COMPANY PRIVATE LIMITED,1798,20220620081798,Importer,Rejected
2022-06-30T16:30:00,MALIK ENTERPRISES,MALIK ENTERPRISES,2234,20220630082234,Importer,Rejected
2022-06-28T16:42:07,CISCO COMMERCE INDIA PRIVATE LIMITED,CISCO COMMERCE INDIA PRIVATE LIMITED,1824,20220628081824,Importer,Rejected
2022-06-27T11:07:02,pankaj traders,pankaj traders,1881,20220627081881,Importer,Rejected
2022-06-24T14:04:28,PHELIX METALS,PHELIX METALS,1948,20220624081948,Importer,Rejected
2022-06-27T15:13:21,Kyocera CTC Precision Tools Pvt Ltd,Kyocera CTC Precision Tools Pvt Ltd,1911,20220627081911,Importer,Rejected
2022-06-24T17:44:38,SINCLAIR TRADERS,SINCLAIR TRADERS,1958,20220624081958,Importer,Rejected
2022-08-03T15:06:15,Guhring (India) Private Limited,Guhring (India) Private Limited,1960,20220803081960,Importer,Rejected
2022-06-29T15:55:38,SURIYA IMPEX,SURIYA IMPEX,1964,20220629081964,Importer,Rejected
2022-07-22T13:35:03,dizo innovation pvt ltd,dizo innovation pvt ltd,3204,20220722083204,Importer,Rejected
2022-08-05T14:01:53,Duke Electrical Industries,Duke Electrical Industries,4084,20220805084084,Importer,Rejected
2022-07-04T20:36:30,MSG ENTERPRISES,MSG ENTERPRISES,2004,20220704082004,Importer,Rejected
2022-06-27T16:48:11,RAHUL TRADING COMPANY,RAHUL TRADING COMPANY,2033,20220627082033,Importer,Rejected
2022-06-30T11:13:58,NANAK CHAND AGGARWAL & BROS.,NANAK CHAND AGGARWAL & BROS.,2056,20220630082056,Importer,Rejected
2022-06-29T16:14:53,Hermes India Retail and Distributors Private Limited,Hermes India Retail and Distributors Private Limited,2122,20220629082122,Importer,Rejected
2022-06-29T13:23:04,MAHALAXMI OVERSEAS,MAHALAXMI OVERSEAS,2140,20220629082140,Importer,Rejected
2022-07-01T14:31:00,HANUMAN ENTERPRISES,HANUMAN ENTERPRISES,2152,20220701082152,Importer,Rejected
2022-06-29T15:57:02,PRAJA CONTROLS & SYSTEMS PVT. LTD.,PRAJA CONTROLS & SYSTEMS PVT. LTD.,2165,20220629082165,Importer,Rejected
2022-07-26T12:11:29,KEI INDUSTRIES LIMITED,KEI INDUSTRIES LIMITED,3320,20220726083320,Importer,Rejected
2022-06-30T19:05:28,M D IMPORTS,M D IMPORTS,2245,20220630082245,Importer,Rejected
2022-08-05T18:15:49,NITTO DENKO INDIA PRIVATE LTD,NITTO DENKO INDIA PRIVATE LTD,4155,20220805084155,Importer,Rejected
2022-07-06T17:09:24,VARDHMAN PEN PVT. LTD.,VARDHMAN PEN PVT. LTD.,2434,20220706082434,Importer,Rejected
2022-07-06T17:55:01,BRIGHTWAY INDUSTRIES,BRIGHTWAY INDUSTRIES,2446,20220706082446,Importer,Rejected
2022-07-08T15:53:13,Noni Toys Gifts,Noni Toys Gifts,2497,20220708082497,Importer,Rejected
2022-07-11T21:05:00,PAPER N MORE,PAPER N MORE,2622,20220711082622,Importer,Rejected
2022-07-14T15:28:06,Nueve Enterprises Private Limited,NEFLOR,2671,20220714082671,Importer,Rejected
2022-07-12T20:37:58,RAJESH JAIN,TAPO DHANI INTERNATIONAL,2693,20220712082693,Importer,Rejected
2022-07-12T19:52:55,RAM NIWAS JAIN,SHREE CHANDA INTERNATIONAL,2689,20220712082689,Importer,Rejected
2022-07-12T20:03:43,GAURAV JAIN,NAVKAR IMPEX,2691,20220712082691,Importer,Rejected
2022-07-13T13:54:08,RAHUL GUPTA,TRIVENI IMPEX,2713,20220713082713,Importer,Rejected
2022-07-13T23:04:17,IQBAL RAZA,HIKMA TRADERS,2744,20220713082744,Importer,Rejected
2022-07-14T13:59:07,NITIN INTERNATIONAL,NITIN INTERNATIONAL,2767,20220714082767,Importer,Rejected
2022-07-14T11:07:33,Balaji Chemicals,Balaji Chemicals,2749,20220714082749,Importer,Rejected
2022-07-14T22:50:24,PRATHAM INTERNATIONAL,PRATHAM INTERNATIONAL,2808,20220714082808,Importer,Rejected
2022-07-16T15:16:50,J.D. INDUSTRIES,J.D. INDUSTRIES,2813,20220716082813,Importer,Rejected
2022-07-17T15:08:46,AYUSH SINGLA,KRISHNA POLYMERS,2927,20220717082927,Importer,Rejected
2022-07-16T17:12:23,M K TRADING COMPANY,M K TRADING COMPANY,2908,20220716082908,Importer,Rejected
2022-07-16T16:20:02,NISHA GUPTA,SHREE BAJRANG IMPEX,2909,20220716082909,Importer,Rejected
2022-07-18T15:47:34,GIRIRAJ JI ENTERPRISES,GIRIRAJ JI ENTERPRISES,2979,20220718082979,Importer,Rejected
2022-07-18T14:25:51,SRI R & M IMPEX,SRI R & M IMPEX,2966,20220718082966,Importer,Rejected
2022-07-18T16:18:52,AVG PAPERS,AVG PAPERS,2986,20220718082986,Importer,Rejected
2022-07-23T13:41:38,ANGAD INC,ANGAD INC,3263,20220723083263,Importer,Rejected
2022-07-19T16:58:41,ADINATH ENTERPRISES,ADINATH ENTERPRISES,3064,20220719083064,Importer,Rejected
2022-07-20T14:11:30,NAAZ PLASTIC,NAAZ PLASTIC,3112,20220720083112,Importer,Rejected
2022-07-25T12:28:05,MARUTI FLEX PVT LTD,MARUTI FLEX PVT LTD,3290,20220725083290,Importer,Rejected
2022-07-21T11:51:39,M/s HARDIK PAPERS,M/s HARDIK PAPERS,3136,20220721083136,Importer,Rejected
2022-07-23T15:56:27,GARVIT INTERNATIONAL,GARVIT INTERNATIONAL,3266,20220723083266,Importer,Rejected
2022-07-23T17:48:26,PRAGATI PAPER ENTERPRISES,PRAGATI PAPER ENTERPRISES,3271,20220723083271,Importer,Rejected
2022-07-25T15:01:45,SHAGUN TRADING COMPANY,SHAGUN TRADING COMPANY,3311,20220725083311,Importer,Rejected
2022-07-26T07:33:09,QUALITY EXPRESS GROUP,A BABY CHERRY,3351,20220726083351,Importer,Rejected
2022-07-27T18:27:43,Essentra Tapes India Private Limited,Essentra Tapes India Private Limited,3455,20220727083455,Importer,Rejected
2022-07-28T14:40:24,Essentra (India) Private Limited,Essentra (India) Private Limited,3506,20220728083506,Importer,Rejected
2022-08-05T13:05:46,SANDEEP GOEL,QUALITY PAPERS,4073,20220805084073,Importer,Rejected
2022-08-06T15:08:21,HUNDIA INFOSOLUTIONS PRIVATE LIMITED,HUNDIA INFOSOLUTIONS PRIVATE LIMITED,4216,20220806084216,Importer,Rejected
2022-08-16T12:14:37,Acme Generics Private Limited,Acme Generics Private Limited,4564,20220816084564,Importer,Rejected
2022-08-17T18:01:18,SSR COSMETICS,SSR COSMETICS,4680,20220817084680,Importer,Rejected
2022-08-29T13:49:42,VISHAL JAIN,EZEE PLATES,5031,20220829085031,Importer,Rejected
2022-08-27T14:38:42,Shahid Ahmed,Sunrise Enterprise,5079,20220827085079,Importer,Rejected
2022-08-27T15:27:18,Sunita Theresa Kharbyngar,S.K.Traders,5082,20220827085082,Importer,Rejected
2022-08-28T14:46:23,PARIMAL JAYSUKHBHAI GOTI,MARUTI POLY TRADE,5109,20220828085109,Importer,Rejected
2022-09-01T15:45:00,PRIME POLYCHEM PRIVATE LIMITED,PRIME POLYCHEM PRIVATE LIMITED,5321,20220901085321,Importer,Rejected
2022-09-03T12:55:43,SUYOG EXIM PRIVATE LIMITED,SUYOG EXIM PRIVATE LIMITED,5412,20220903085412,Importer,Rejected
2022-09-03T18:45:07,THE SHINING TABLE,THE SHINING TABLE,6992,20220903086992,Importer,Rejected
2022-09-06T17:54:20,HINDUSTAN GLASS WORKS LIMITED,HINDUSTAN GLASS WORKS LIMITED,5517,20220906085517,Importer,Rejected
2022-09-08T15:14:07,KENDA FARBEN INDIA PVT LTD,KENDA FARBEN,5615,20220908085615,Importer,Rejected
2022-09-08T16:29:11,"Maxima Solutions,Asangoan","Maxima Solutions,Asangaon",5628,20220908085628,Importer,Rejected
2022-09-14T16:06:46,RAMAMOORTHY BALAMURUGAN,SREE KRISHNA INTERNATIONAL,7080,20220914087080,Importer,Rejected
2022-09-16T13:58:58,AGROMECH INDUSTRIES,AGRO MECH INDUSTRIES,7271,20220916087271,Importer,Rejected
2022-09-20T16:35:44,Sanmati Enterprises,Sanmati Enterprises,544800089,2022092008544800089,Importer,Rejected
2022-09-20T17:38:50,JSP LIFESTYLE HOME SOLUTIONS PVT LTS,JSP,544800099,2022092008544800099,Importer,Rejected
2022-09-20T17:43:32,SHREE NAINA POLYMERS INC,SHREE NAINA POLYMERS INC,544800100,2022092008544800100,Importer,Rejected
2022-09-21T11:13:37,MOREPEN LABORATORIES LIMITED,DRMOREPEN,544800123,2022092108544800123,Importer,Rejected
2022-09-22T12:30:21,KDCEMENTS,CEMENT GRINDING AND PACKING UNIT,544800219,2022092208544800219,Importer,Rejected
2022-09-23T14:58:05,AMBERTEX UNIVERSAL EXPORT,AMBERTEX UNIVERSAL EXPORT,544800308,2022092308544800308,Importer,Rejected
2022-10-08T15:03:17,euroking silicone industry,EUROKING SILICONE INDUSTRY,544800928,2022100808544800928,Importer,Rejected
2022-10-08T17:33:13,R V FABS,R V FABS,544800936,2022100808544800936,Importer,Rejected
2022-10-11T16:27:11,Monika Batra,Shri Swastik Enterprises,544801037,2022101108544801037,Importer,Rejected
2022-10-12T18:02:29,Vardhman plastics,Vardhman plastics,544801122,2022101208544801122,Importer,Rejected
2022-10-17T16:15:36,SVP PACKING INDUSTRY PRIVATE LIMITED,SVP PACKING INDUSTRY PRIVATE LIMITED,544801361,2022101708544801361,Importer,Rejected
2022-10-18T13:09:37,AMAN BEHL,A-KAY INTERNATIONAL,544801402,2022101808544801402,Importer,Rejected
2022-10-20T11:25:11,JCB POWER PRODUCTS INDIA PRIVATE LIMITED,JCB POWER PRODUCTS INDIA PRIVATE LIMITED,544801508,2022102008544801508,Importer,Rejected
2022-10-26T08:33:50,Siddharth Virmani,VB Consultants,544801648,2022102608544801648,Importer,Rejected
2022-10-29T12:22:52,Gunjan Jewelry Pvt Ltd,Gunjan Jewelry Pvt Ltd,544801747,2022102908544801747,Importer,Rejected
2022-10-29T12:34:39,Pranda Jewelry Pvt Ltd,Pranda Jewelry Pvt Ltd,544801748,2022102908544801748,Importer,Rejected
2022-10-29T13:46:04,Empire Tobacco Company Private Limited,Empire Tobacco Company Private Limited,544801752,2022102908544801752,Importer,Rejected
2022-10-31T10:24:15,ROSHINI IMPEX,ROSHINI IMPEX,544801782,2022103108544801782,Importer,Rejected
2022-11-01T10:43:48,AVANTI EXIM INDIA PRIVATE LIMITED,AVANTI EXIM INDIA PRIVATE LINITED,544801831,2022110108544801831,Importer,Rejected
2022-11-01T14:43:50,ATUL MITTAL,DAKSH PAPER MART,544801854,2022110108544801854,Importer,Rejected
2022-11-04T00:53:21,GEVVO RESOURCES PRIVATE LIMITED,GEVVO RESOURCES PRIVATE LIMITED,544801996,2022110408544801996,Importer,Rejected
2022-11-08T14:29:54,"Orpac Systems Pvt Ltd,",Orpac,544802179,2022110808544802179,Importer,Rejected
2022-11-14T12:08:03,UMASON PAPER PRIVATE LIMITED,UMASON PAPER PRIVATE LIMITED,544802453,2022111408544802453,Importer,Rejected
2022-11-14T13:00:25,NAB CATERERS,NAB CATERERS,544802462,2022111408544802462,Importer,Rejected
2022-11-15T12:01:05,Hitachi Energy India Limited,Hitachi Energy India Limited,544802530,2022111508544802530,Importer,Rejected
2022-11-21T13:02:22,RANGEELA FASHIONS PRIVATE LIMITED,RANGEELA FASHIONS PRIVATE LIMITED,544802767,2022112108544802767,Importer,Rejected
2022-11-21T13:47:05,KEDIA TRENDZ LIMITED,KEDIA TRENDZ LIMITED,544802771,2022112108544802771,Importer,Rejected
2022-11-29T17:41:42,PAYAL PRAGNESH TARAPARA,PACHIBA ENTERPRISE,544803020,2022112908544803020,Importer,Rejected
2022-11-29T18:03:31,LENSKART SOLUTIONS PRIVATE LIMITED,Lenskart Solutions Private Limited,544803019,2022112908544803019,Importer,Rejected
2022-12-06T16:17:08,DEV ABRASIVE PRIVATE LIMITED,DEV ABRASIVE PRIVATE LIMITED,544803306,2022120608544803306,Importer,Rejected
2022-12-09T12:18:47,RAMESH KUMAR SINGH,STICKOVER ELECTRONICS,544803362,2022120908544803362,Importer,Rejected
2022-12-12T11:56:33,AURIC TECHNO SERVICES PRIVATE LIMITED,AURIC TECHND SERVICES PVT LTD,544803448,2022121208544803448,Importer,Rejected
2022-12-23T16:31:37,SURINDER SINGH,ASHMEET ENTERPRISES,544804141,2022122308544804141,Importer,Rejected
2022-12-28T13:40:15,MAA LUXMI E-VEHICLES PRIVATE LIMITED,Maa Luxmi E-Vehicles Private Limited,544804371,2022122808544804371,Importer,Rejected
2022-12-30T17:07:08,EVERUP BATTERY INDIA PRIVATE LIMITED,EVERUP BATTERY INDIA PVT LTD,544804909,2022123008544804909,Importer,Rejected
2023-01-02T11:33:45,FARIDA CLASSIC SHOES PRIVATE LIMITED,FARIDA CLASSIC SHOES PRIVATE LIMITED,544804596,2023010208544804596,Importer,Rejected
2023-01-02T15:23:05,NITREX CHEMICALS INDIA LIMITED,Nitrex Chemicals India Limited,544804717,2023010208544804717,Importer,Rejected
2023-01-05T19:29:33,LESSO BUILDTECH PRIVATE LIMITED,LESSO BUILDTECH PVT LTD,544804901,2023010508544804901,Importer,Rejected
2023-01-05T19:48:31,Coral exports,Coral Exports,544805219,2023010508544805219,Importer,Rejected
2023-01-09T15:39:57,KAUSHIK RAJ,KAUSHIK ENTERPRISES,544805048,2023010908544805048,Importer,Rejected
2023-01-12T17:40:36,Jaychan Enterprises,Jaychan Enterprises,544805672,2023011208544805672,Importer,Rejected
2023-01-16T14:11:10,KONICA MINOLTA BUSINESS SOLUTIONS INDIA PRIVATE LIMITED,KONICA MINOLTA BUSINESS SOLUTIONS INDIA PVT. LTD.,544805478,2023011608544805478,Importer,Rejected
2023-01-17T12:02:18,PROFINE INDIA WINDOW TECHNOLOGY PRIVATE LIMITED,PROFINE INDIA WINDOW TECHNOLOGY PRIVATE LIMITED,544805521,2023011708544805521,Importer,Rejected
2023-01-19T14:42:42,ACCENTURE OPERATIONS SERVICES PRIVATE LIMITED,ITES,544805709,2023011908544805709,Importer,Rejected
2023-01-23T12:10:48,HIMALAYA POLYFLEX,HIMALAYA POLYFLEX,544805884,2023012308544805884,Importer,Rejected
